Year,Month,Day,Mean Pressure (hPa),Absolute Daily Max (deg. C),Mean (deg. C),Absolute Daily Min (deg. C),Mean Dew Point (deg. C),Mean Relative Humidity (%),Mean Amount of Cloud (%),Total Rainfall (mm),Total Bright Sunshine (hours),Prevailing Wind Direction (degrees),Mean Wind Speed (km/h)
2015,1,30,1021.9,19.6,16.8,15.5,13,79,49,0,3.8,40,15
2015,1,31,1025.6,16.5,15.5,14.7,12.3,81,83,Trace,0.2,50,29
2015,2,1,1026.3,17.2,15.3,14.2,11.3,78,83,Trace,0.7,60,31.5
2015,2,2,1025.4,19.1,16.3,14.7,12.2,77,53,0,8.6,60,29.1
2015,2,3,1024.6,19.8,17.1,15.5,13.6,80,58,0,8.8,50,23.3
2015,2,4,1023.5,17.9,16.2,14.2,12.6,80,80,0,0.3,70,19
2015,2,5,1024.9,16.5,14,12.5,6.9,62,84,Trace,3,20,29
2015,2,6,1024.5,15.7,13.4,11,8,70,88,0.3,1.4,50,21.9
2015,2,7,1021.7,18.4,16,14.4,10.9,72,81,0,3.5,70,19.9
2015,2,8,1023.2,19.5,16.2,13.9,5.9,51,67,0,8.9,20,27.8
2015,2,9,1025.2,17.2,14.9,13.7,9.1,68,34,0,9.2,70,32
2015,2,10,1022.2,17.1,14.5,12.8,9.1,70,26,0,9.1,70,23.3
2015,2,11,1018.7,18,16,13.6,10.4,70,67,0,4.5,50,10.7
2015,2,12,1018.2,21.4,17.3,14.6,8.8,59,49,0,9.7,50,12.8
2015,2,13,1018.3,21.5,17.5,14.4,7.4,53,49,0,10.3,50,20.8
2015,2,14,1016.9,20.5,18.5,16.8,8.7,53,62,0,4.9,50,27.4
2015,2,15,1016.2,19.8,18.9,18.1,16.3,85,88,3.3,0,30,16.3
2015,2,16,1016.5,21.6,19.7,17.8,17.9,90,68,0,1.6,40,4.4
2015,2,17,1016.7,21.6,19.2,18.2,16.7,86,79,Trace,4.2,40,13.5
2015,2,18,1019.1,19.4,18.1,17.1,14.4,79,86,Trace,1.4,50,29
2015,2,19,1020.3,17.9,17.2,16.4,13.3,78,88,Trace,0.3,70,39.6
2015,2,20,1018.3,19.1,17.5,15.9,14.8,84,88,Trace,0.3,50,31.7
2015,2,21,1015.5,21,19.3,17.6,17.6,90,86,0.2,0,30,13.4
2015,2,22,1016.1,22,20.3,18.9,19.2,93,90,15.6,0.2,40,13.7
2015,2,23,1015.5,19.1,18.6,17.9,17.7,95,93,10.2,0.4,40,21.4
2015,2,24,1014.8,19.6,18.6,17.8,17.7,94,88,Trace,0.2,40,19.8
2015,2,25,1014.1,20.5,19.6,18.9,18.8,95,88,0.8,0.4,30,18.8
2015,2,26,1014.2,23.8,21.4,19.5,19.8,91,71,0,5.4,40,13.1
2015,2,27,1015.8,21.5,19.4,17.9,18.3,94,87,1.2,0,90,32.7
2015,2,28,1017.3,19.5,18.3,17.2,16.7,90,89,0.4,0.2,50,27.2
2015,3,1,1019.4,20.4,18.9,17.6,14.1,74,84,Trace,1.2,20,16.5
2015,3,2,1016.4,18.2,17.5,17.1,14.8,84,92,Trace,0,70,32.5
2015,3,3,1012.4,22.5,19.3,17,17.1,87,89,0.2,1.4,40,19.5
2015,3,4,1015.1,18.7,17.2,16.3,15.7,91,92,0.2,0,60,31.8
2015,3,5,1016.6,16.6,16.2,15.7,15.4,95,98,4.8,0,70,35.8
2015,3,6,1017,17.4,16.9,16.4,15.8,94,96,0.1,0,50,29.4
2015,3,7,1018,18.4,17.4,16.6,15.9,91,100,0.2,0,50,30.5
2015,3,8,1017.9,20.3,18.5,16.8,16.1,86,91,Trace,2.4,40,24.3
2015,3,9,1018.5,25.1,21.1,18.1,17.8,82,65,Trace,7.7,30,9.8
2015,3,10,1022.1,19.4,17.7,16.1,12.7,73,75,Trace,4.1,80,45.2
2015,3,11,1021.9,17.6,16.2,15.5,13,81,92,0.3,0.1,60,34.2
2015,3,12,1020.6,16.5,15.7,14.8,14,89,92,3.7,0,30,22.3
2015,3,13,1019.1,18.3,17.2,15.8,12.9,76,92,0,0,50,29.5
2015,3,14,1018.4,20.3,19.4,18,16.4,83,91,Trace,0,40,22.5
2015,3,15,1016.5,22.5,20.9,19.6,19.7,93,92,0,0.2,40,16.3
2015,3,16,1015.7,23.7,21.8,20.4,20.6,93,91,Trace,0.8,40,13.6
2015,3,17,1013,24.6,22.1,20.7,20.7,92,86,0,1.5,50,14.2
2015,3,18,1011.6,26,23,21,21.5,91,86,0,0.8,40,8.9
2015,3,19,1013.1,26.4,24,22.3,22,89,68,0,5.1,50,9.4
2015,3,20,1015.3,28.3,24,22.1,21.3,86,39,0,8.1,40,7.6
2015,3,21,1016.7,25.5,22.9,21,20.3,85,65,0,7.5,40,7.1
2015,3,22,1017.9,22.3,21,19.9,17.5,81,85,0.1,0,70,32.3
2015,3,23,1018.9,24.5,20.9,19.2,13.8,64,80,Trace,2.6,80,36.2
2015,3,24,1022.5,22.3,19.8,18.4,15.2,75,86,0,5.4,80,41.8
2015,3,25,1024.2,19.1,18.2,17.7,14,76,83,Trace,0,70,39.5
2015,3,26,1024.2,20.5,18.8,17.4,15.3,80,88,4.2,0,70,27.4
2015,3,27,1021.6,23.7,20.3,17.9,18.2,88,86,14.6,2.4,30,10.8
2015,3,28,1018.4,24.8,21.4,19.7,17.8,81,46,0,6.5,50,14.6
2015,3,29,1016.2,26.7,22.4,20.1,18.7,80,68,0,6.7,50,12.3
2015,3,30,1014.9,25.2,22.8,21.5,20.6,87,84,0,3.8,50,14
2015,3,31,1013.9,25.6,23.3,21.9,21.6,90,83,Trace,1.6,40,9.9
2015,4,1,1012.2,27.2,24.4,22.7,22.1,87,80,0,1.5,150,10
2015,4,2,1008.5,28.5,25.6,23.6,22.5,84,80,0,2.1,180,22
2015,4,3,1007.6,26.9,25.9,25,23,84,82,Trace,0.5,170,21.4
2015,4,4,1009.8,29.4,26.5,25,23.3,83,74,0,2.1,170,16.9
2015,4,5,1011.3,30.6,26,24,22.1,80,38,0,10.4,50,10.7
2015,4,6,1011.4,29.8,26.5,23.8,22.7,80,32,Trace,11.1,30,8.8
2015,4,7,1013.7,27.1,24.9,22,21.8,83,81,0.1,4.6,70,25.9
2015,4,8,1018.3,22.1,18.9,16.4,14.8,77,92,10,0,20,29.8
2015,4,9,1017.8,19.4,18,15.9,16.1,89,94,1.3,0,30,26.8
2015,4,10,1017.9,20,18.2,16.6,16,87,90,0.7,0,20,19.8
2015,4,11,1019.1,17.9,17.1,16.4,16.6,97,100,52,0,30,26.5
2015,4,12,1019.6,22.4,19.3,16.5,15.9,81,71,0.2,3.1,20,9.8
2015,4,13,1018.7,27.2,22.4,18.6,13.1,57,9,0,11.1,10,12.6
2015,4,14,1018.7,26.6,21.5,18.1,8.3,44,9,0,11.3,20,18
2015,4,15,1016.1,27.5,22.1,18.4,12.5,56,15,0,11.5,180,7.4
2015,4,16,1015,26.1,22.7,19.6,16.7,69,25,0,11.1,230,11.5
2015,4,17,1012.4,27.4,23.7,20.7,18.8,75,52,0,11.2,140,11.9
2015,4,18,1010.1,27.2,25.3,23.2,22.7,86,88,Trace,1.7,180,22.2
2015,4,19,1008.6,27.5,26.6,25.8,23.5,83,88,Trace,0.2,200,25
2015,4,20,1008,28.6,26.3,23,23.4,84,88,0.2,1.1,210,20.3
2015,4,21,1012.7,25.7,23.7,22.5,19.1,75,81,Trace,0.4,20,20.1
2015,4,22,1017.1,26.7,23.3,21.7,18.6,75,81,Trace,4.6,80,31.4
2015,4,23,1018.4,23.6,22.6,22.1,16,66,88,Trace,0,70,29
2015,4,24,1017.6,29,24.4,21.6,18.5,70,48,0,8.7,70,15
2015,4,25,1017.1,27.2,23.9,22.2,19.6,77,52,0,4.6,70,20.6
2015,4,26,1016.9,27.9,24.1,22.2,19.5,76,59,0,9.1,80,20.4
2015,4,27,1014.3,30.3,24.8,21.8,20.7,79,27,0,10.6,50,13.3
2015,4,28,1011.7,28.9,25.4,23.1,21.3,79,58,0,6.7,230,10.5
2015,4,29,1011.1,30.1,26.6,24.3,22.7,80,66,0,9.8,220,16.3
2015,4,30,1011,31.9,27.5,24.9,23.1,78,41,0,10.1,190,12.2
2015,5,1,1010.3,30.8,27.2,25.4,23.6,81,76,0.5,5,120,15
2015,5,2,1009.5,29.8,27.6,26.4,23.7,79,79,Trace,2.5,200,22.4
2015,5,3,1009.7,30.4,28.2,27,24.2,79,81,Trace,5.2,210,19.5
2015,5,4,1010.1,30.7,28.1,26.9,24.2,79,83,Trace,5.5,210,19.2
2015,5,5,1008.9,30.5,27.3,24.3,24,82,86,3.9,1.6,200,22.9
2015,5,6,1008.5,28.9,26.8,24.2,24.3,87,85,0.6,1.3,170,19.4
2015,5,7,1009.7,30.6,28,26.5,24.8,83,81,0.3,3,180,15
2015,5,8,1008.7,30.2,28.2,27.1,24.4,80,84,0,1.4,180,22.5
2015,5,9,1008.5,30.5,27.3,24.2,24.1,83,81,7.3,2.1,210,21.1
2015,5,10,1009.7,28.8,26.3,24.3,24.5,90,84,20.1,1.1,30,14.1
2015,5,11,1010.3,29.4,25.6,23.3,24.1,91,85,51,1.9,110,19.4
2015,5,12,1012.2,29.5,25.7,22.6,20.9,75,78,0,7.6,100,16.1
2015,5,13,1012.2,28.4,26.4,25.2,23.5,84,85,0,4,100,19.3
2015,5,14,1012.1,31.9,28.5,26.4,24.3,78,70,Trace,8.4,170,12.5
2015,5,15,1011.4,32.6,29.1,27.1,24.7,78,73,0,6,200,13.8
2015,5,16,1009.9,28.6,26.7,24.6,24.5,88,86,18.4,0.5,220,13.1
2015,5,17,1008.3,29.6,26.4,24.5,24,87,86,5.7,1.4,230,17.2
2015,5,18,1007.9,29.3,28.2,26.1,24.7,82,88,0.9,0.8,210,23
2015,5,19,1006.9,29.3,28.6,27.6,25.5,83,88,1.2,0.4,210,32.4
2015,5,20,1006.2,30,27.9,25.2,25.8,88,90,107.7,0.3,220,34.3
2015,5,21,1008.4,25.3,24.2,23.1,22.7,92,93,12.6,0,70,41.6
2015,5,22,1008.8,24.3,23.6,22.9,22.2,92,88,0.7,0,60,30.8
2015,5,23,1006.2,27.4,24.8,23.9,24.3,97,96,169.4,0,210,18.8
2015,5,24,1005.8,29,26.6,24.6,25.5,94,88,8.2,0.6,30,6
2015,5,25,1006.6,32.5,28.4,25.4,25.8,86,78,29.4,5.9,210,8.3
2015,5,26,1008.3,28.7,26.9,24.6,25.9,95,89,64.6,0,200,11.3
2015,5,27,1007,31,29.2,27.8,26.3,84,86,0.2,3.3,200,24.4
2015,5,28,1005.3,31.9,30,28.3,26.2,81,86,1.4,8.3,210,27.3
2015,5,29,1006.5,32.5,30.3,29.1,26.2,79,83,0,4.8,210,23.5
2015,5,30,1007.5,32.5,29.6,26.1,26.1,81,79,7,8,230,24
2015,5,31,1007.3,31.5,29.3,26.7,26.1,83,86,1.9,2.6,220,15.4
2015,6,1,1007.9,31.2,29.3,28.4,26.2,83,82,10.6,0.4,190,22.8
2015,6,2,1009.3,32.5,29.6,26.5,25.8,81,81,5.4,4.2,190,22.9
2015,6,3,1010.2,33.2,29.9,28,25.1,76,68,Trace,10.6,220,19.8
2015,6,4,1008.9,32.8,29.8,27.9,25.2,76,59,0,11.1,230,19.9
2015,6,5,1007.3,31.4,29.2,27.8,25.2,79,77,0,5,230,24.4
2015,6,6,1007.7,32.4,29.5,27.2,25.3,78,78,0.8,5.9,210,10.8
2015,6,7,1009,32.1,29.8,28.1,25.4,78,65,Trace,5.1,200,20.3
2015,6,8,1008.1,32.2,29.8,27.8,25.4,77,73,1.6,7.5,200,20.9
2015,6,9,1007.2,31.5,29.9,28.4,25.5,77,72,Trace,6.2,220,22.6
2015,6,10,1007.3,32,29.9,27.3,26.1,80,83,8.1,3.8,210,22
2015,6,11,1008.2,32.7,30.3,27.9,26.1,78,79,0.8,5.5,220,22.6
2015,6,12,1008.5,31.7,28.8,25.6,26,85,79,96.8,6.7,210,15.2
2015,6,13,1007.9,32.3,29.9,28.5,25.5,78,76,0.4,4.9,210,18
2015,6,14,1008.3,33,29.9,27.3,25.6,78,77,1.5,4.9,200,18.4
2015,6,15,1009.4,34,30.2,26.7,25.6,77,48,5.2,6.6,200,10.6
2015,6,16,1008.2,33.4,30.1,28.1,25.3,76,39,0,9.9,220,11.1
2015,6,17,1006,33,30.2,28.5,25.4,76,40,0,11.5,230,22.5
2015,6,18,1005.3,34.2,30.7,28.5,25.2,73,52,0,11.7,230,20.9
2015,6,19,1006.1,34.2,30.8,28.6,25.2,73,40,Trace,10.5,230,14.5
2015,6,20,1006.5,34.1,30.9,29.2,26.1,76,56,0,10,130,13.6
2015,6,21,1005.1,31.9,28.5,26.3,26.7,90,80,51,3.4,110,26
2015,6,22,1003.2,30,27.9,26.7,26.6,93,87,18.1,1.5,130,25.6
2015,6,23,1003.9,29.1,27.3,26,26.1,93,88,51.3,0.3,160,24.6
2015,6,24,1005.3,30.7,28.3,26.1,26.2,89,86,9.7,0.4,170,17.4
2015,6,25,1005.8,29.7,28.3,26.9,26.3,89,88,28.5,0.9,200,24.4
2015,6,26,1006.1,32.3,29.5,27.1,26,82,68,10.4,6.8,220,24.4
2015,6,27,1008.3,32.5,30.4,29.1,26.1,78,53,0,8.8,200,21.9
2015,6,28,1009.5,33.6,30.4,27.4,25.7,76,64,1.9,10.8,220,20.2
2015,6,29,1007.9,33.3,30.5,28.9,25.5,75,54,Trace,10.3,220,24.1
2015,6,30,1006,32.5,30.4,29.1,25.8,76,66,Trace,7.6,220,27.2
2015,7,1,1004.2,32.7,30.5,29.4,26.2,78,78,0,9,220,28.2
2015,7,2,1003.2,32.6,30.6,29.5,26.2,78,81,Trace,7.9,220,28
2015,7,3,1002.8,32.4,30.6,29.3,26.4,79,80,0,6.5,210,19
2015,7,4,1002.8,33.8,30.5,28.7,25.9,77,78,0,7.2,170,11.8
2015,7,5,1003.1,32.7,29.8,28.5,25.6,79,69,0,11,40,10.7
2015,7,6,1001.3,30.7,29.2,27.9,24.1,75,80,Trace,2.8,20,11
2015,7,7,1000.4,32.7,29.2,26.7,21.7,64,69,0,7.2,10,23.5
2015,7,8,1000.3,31.8,28.8,26.6,21.3,64,82,0,5,10,19.3
2015,7,9,997.4,30.2,27.4,25,22.2,74,88,2,0.4,360,23.3
2015,7,10,1000.2,32.7,28.3,25.4,25,83,82,24.3,7.3,90,20
2015,7,11,1000.1,32.9,29.9,27.1,24.5,74,42,0,8.5,220,11.9
2015,7,12,1001.1,33.9,30.9,28.7,25.7,75,43,0,9.5,220,14.3
2015,7,13,1002.3,34.4,30.8,29,25.8,75,59,0,9.3,210,12.6
2015,7,14,1002.1,34.1,30.5,28.6,26.2,78,67,0,4.8,180,9.6
2015,7,15,1001.1,33.5,30.3,28.4,26.4,79,73,Trace,6.5,150,10.2
2015,7,16,1000.5,32.8,30.2,28,26.2,79,87,Trace,5.2,220,10.4
2015,7,17,1001.5,32.9,28.9,26.4,25.3,81,85,1.2,6.2,230,15.8
2015,7,18,1001.6,32.4,29.7,28.5,26.1,81,81,0.2,5.3,60,17.7
2015,7,19,1001.2,33.5,29.7,28.2,24.8,75,74,Trace,6.3,40,31.3
2015,7,20,1001.4,29,27.4,26.2,25.7,91,92,46.2,0,60,32
2015,7,21,1006.6,27.9,26.7,25.2,24.3,87,93,51.2,0,230,46.7
2015,7,22,1008.4,28.9,27,23.9,25.4,91,93,191.3,0,220,26.5
2015,7,23,1007.9,29,27.9,24.9,25.5,87,90,45,0.3,200,28.5
2015,7,24,1006.9,30.1,28.8,27.4,25.5,83,88,5.7,1.8,200,37.1
2015,7,25,1006.6,29.8,28.5,27.3,25.4,83,88,9.6,0.7,200,32.1
2015,7,26,1009,30.4,28.5,25.9,25.4,83,85,24.9,1.3,200,31.9
2015,7,27,1011.4,31.6,29.1,27.7,25.3,80,69,0.3,5.5,200,21.1
2015,7,28,1012.1,32.9,29.2,27.5,24.4,76,53,Trace,9.3,200,11.8
2015,7,29,1011.6,31.6,27.9,25.8,24.7,83,67,3.7,5.3,190,15.2
2015,7,30,1011.1,30.9,28.1,26.3,24.2,80,72,0.6,3.4,190,14
2015,7,31,1011,31.8,28.5,26.1,24.3,78,49,0,11.4,70,6.8
2015,8,1,1011.2,32.2,28.9,26.9,24.6,78,69,0,10.7,20,11.8
2015,8,2,1011.6,32.3,28.9,26.8,24.5,78,54,0,11.4,100,9.8
2015,8,3,1010.6,33.3,29.5,27.3,24.5,75,38,0,10.3,20,5.5
2015,8,4,1008.3,33.3,29.4,26.8,24.1,74,29,0,5.7,10,4.4
2015,8,5,1006.1,33.3,29.6,27.6,24.4,74,27,0,10.8,220,8.7
2015,8,6,1005.3,33.1,30.1,27.8,24.2,72,29,0,10.6,220,6.1
2015,8,7,1003.4,33.3,30.7,28.2,24.9,72,40,0,10,290,10.9
2015,8,8,998.5,36.3,32.4,30,24,62,55,0,10.8,290,17.2
2015,8,9,998.5,34.7,31,26.9,24.8,71,80,11.6,10,220,26.4
2015,8,10,1004.5,30.6,28.1,25.1,25.2,85,88,23.5,0.6,230,20.2
2015,8,11,1007.3,32.8,29.2,26.3,25.4,81,77,16.8,6.5,220,13.9
2015,8,12,1007.9,33.7,30,27.8,25.8,79,78,Trace,9.1,220,11.9
2015,8,13,1007.9,29.6,28,26.4,25.6,87,84,27.5,0.1,230,22.9
2015,8,14,1007.4,28.8,26.9,25.6,25.1,90,88,18.9,0.2,210,12.9
2015,8,15,1008.5,28.6,27,24.9,25,89,88,24.6,0.3,220,14.2
2015,8,16,1008.5,31.2,29.2,26.9,26.5,86,88,0.1,0.2,230,18
2015,8,17,1008.2,32.4,29.9,28.3,26.6,83,81,Trace,8.4,230,20.5
2015,8,18,1008,33.8,30.2,28.4,25.8,78,67,Trace,10.2,220,18.1
2015,8,19,1007.7,32.8,30.1,28.1,25.7,77,59,0,10.4,230,16.6
2015,8,20,1006.3,31.2,29.1,26.8,26.1,84,67,6.1,5,270,6.9
2015,8,21,1002.2,33.4,30,26.9,25.5,77,70,0,7.7,350,13.6
2015,8,22,1000.1,32,30.2,28.4,24.4,71,48,Trace,6.1,10,12
2015,8,23,1000,32.9,30.6,28,24.2,69,30,3.4,7.6,220,11.7
2015,8,24,1002.4,33.2,30.7,28.3,24.3,70,48,0,7.8,10,11
2015,8,25,1005.5,34.4,30.6,27.9,23.2,65,22,0,9.1,10,10.7
2015,8,26,1008.1,31.7,28.9,27.8,25.3,81,78,0.2,1.1,40,16.4
2015,8,27,1008.1,32.4,29,27,25,79,75,0,6.7,200,12
2015,8,28,1006.5,31.2,28.3,26.9,24.4,79,84,Trace,4.5,210,8.9
2015,8,29,1006.2,29.6,27.8,26.5,24.8,84,87,0.9,3.1,230,11
2015,8,30,1006.8,27.9,26.6,25.8,25.2,92,88,9.7,0,220,5.9
2015,8,31,1007.4,29,27.4,25.8,25,87,88,Trace,0.9,40,5.7
2015,9,1,1007.8,28.9,27.4,25.7,25.4,89,87,5.3,0.4,50,8.6
2015,9,2,1010.9,27.7,25.8,24.5,24.8,94,88,39,0,110,16.5
2015,9,3,1013,29,27.6,25.8,25.8,90,87,0.2,0.7,60,18.2
2015,9,4,1013.1,32.9,29.1,27,25.7,82,60,0,8.7,80,9.8
2015,9,5,1011.1,31.9,29.3,27.2,24.8,78,38,0,11,220,11.7
2015,9,6,1008.1,32.3,29.6,27.8,25.6,79,43,0,9.7,240,24.9
2015,9,7,1007.2,29.6,28.3,26.7,25.9,87,82,7.3,0.5,250,21.3
2015,9,8,1009.4,30.7,27.9,26.4,23.1,75,60,0,8.3,60,29
2015,9,9,1012,31.2,28.2,26.5,23,74,44,Trace,10.1,70,26.2
2015,9,10,1012.7,31.3,28.1,26.5,23.2,75,47,0,7.9,60,24.5
2015,9,11,1011.1,31,28.1,26.8,23.7,77,46,Trace,8.4,100,21.4
2015,9,12,1011.5,30.5,27.9,26.2,23.2,76,66,Trace,6.7,90,22.6
2015,9,13,1013,31.2,28,25.8,21.4,68,49,0,9.2,50,39.9
2015,9,14,1012.2,31.4,28,25.9,22.1,71,46,0,9.3,60,41.3
2015,9,15,1011.3,31.9,28.6,26.5,23.1,73,60,0,9,70,39.5
2015,9,16,1011.9,31,28.1,26.9,24.5,81,86,1.5,2.1,70,32.2
2015,9,17,1014.6,30.6,28.2,27.1,24.2,79,72,Trace,7.1,70,27.4
2015,9,18,1015,31.8,28.5,26.8,24,77,47,Trace,8.6,70,14.5
2015,9,19,1012.2,30.6,28.3,26.8,24.3,79,67,0,3.8,180,8.1
2015,9,20,1009.3,31.1,28.7,27.1,24.5,78,74,Trace,7.7,200,14.5
2015,9,21,1008.6,28.7,27.4,25.5,23.8,81,88,16.9,0.4,190,11.9
2015,9,22,1009.9,31,28.1,26.3,25.5,86,67,2.9,8.8,110,14.8
2015,9,23,1009.1,32,28.9,27.3,25.3,81,40,Trace,6.8,110,10.2
2015,9,24,1006.7,32,29.3,27.4,24.7,77,23,0,11.1,230,17.3
2015,9,25,1004.9,32.2,29.7,28.1,25.3,78,38,0,11,230,20.5
2015,9,26,1006.7,32.2,28.7,26.9,26.3,87,71,10.2,4.7,90,14
2015,9,27,1008.2,30.2,27.8,26.5,25,85,81,4.6,2.5,90,15.1
2015,9,28,1006.7,32.8,29,25.8,20.6,61,30,0,11.1,10,16.4
2015,9,29,1005.6,31.3,29.7,27.4,20,56,53,0,10.4,230,15.5
2015,9,30,1011,32.7,29.8,28.2,24.8,75,78,Trace,8.5,140,12.7
2015,10,1,1013,31.7,28.8,26.4,25.3,81,84,0.3,2.9,30,7.9
2015,10,2,1012.4,31.6,27.9,26.5,23.1,76,82,7,4.2,10,30.6
2015,10,3,1011.7,29.7,26.8,24.2,23.7,83,88,46.4,1.6,60,52.8
2015,10,4,1013.2,27.8,26.7,24.9,25.2,92,95,38.1,0,120,50.7
2015,10,5,1015.2,27.8,26.7,25.4,25.4,93,88,15.6,0.9,100,37
2015,10,6,1014.1,26.8,26,25.3,25.4,97,86,50.7,0.4,100,30.4
2015,10,7,1012.7,27.6,26.4,25,25,92,85,5.8,0.7,140,12.5
2015,10,8,1010.5,30,27.8,26.1,23.1,76,54,0,10.6,300,13
2015,10,9,1011.3,29.4,26.8,24.8,20.9,70,45,Trace,7.1,20,20.4
2015,10,10,1013.7,26.6,24.3,21.1,19.9,77,85,1,0.6,20,30.2
2015,10,11,1018,22.1,20.5,18.5,16.6,78,88,2,0,20,38.3
2015,10,12,1019,24.9,23.1,21,16.8,67,88,Trace,0,50,28.2
2015,10,13,1018.7,27.8,25.1,23.3,19.1,70,68,Trace,10.5,70,32.4
2015,10,14,1017.4,28.2,25,23.1,20.1,75,51,0,7.4,70,23.9
2015,10,15,1015.2,28.7,25.2,23.1,20.7,76,19,0,9.1,90,14.1
2015,10,16,1013.8,29.4,25.8,23.3,20.4,73,20,0,10.5,30,9.9
2015,10,17,1013.4,30.8,26.2,23.6,19.5,69,17,0,10.5,70,12.4
2015,10,18,1012.5,29.1,25.5,23.5,19.3,70,43,0,9.7,60,8.9
2015,10,19,1010.2,28.2,25.3,23.1,16.7,59,79,0,4.4,20,17.3
2015,10,20,1008.3,29.1,26.2,23.8,17.3,58,78,0,7.5,10,17.2
2015,10,21,1010.2,29.2,26.4,24.3,19.3,65,64,Trace,6.4,10,13.2
2015,10,22,1012,30.6,27,25.3,20.9,70,48,0,7.8,120,9.2
2015,10,23,1013,30.7,27,24.8,21.6,73,50,0,8.3,80,9.9
2015,10,24,1015,29.6,26.8,24.9,22.1,76,61,Trace,8.2,80,19.7
2015,10,25,1016.8,26.6,25.9,25.4,21.7,77,77,0.2,3,80,37.5
2015,10,26,1016.8,26.2,25.4,24.5,22.3,83,81,0.7,0.8,80,28.9
2015,10,27,1015.6,30.1,26.5,24.3,22.1,77,48,0,9.5,60,10.3
2015,10,28,1017,29.2,26.7,25.5,23.3,82,46,Trace,9.5,110,15.8
2015,10,29,1018.2,28.4,26.4,25.5,22.9,81,61,Trace,7,90,24.2
2015,10,30,1017.8,29.6,26.7,25.3,23.1,81,53,0,8.4,100,16.5
2015,10,31,1020.4,27.2,25.6,24.4,21.6,79,66,0.5,5.3,80,40.8
2015,11,1,1020.9,24.5,22.9,20.5,17.8,73,61,0,4.3,20,29.6
2015,11,2,1019.8,26,22.6,19.7,16,67,72,Trace,7.5,20,22.5
2015,11,3,1019.5,25.8,23.7,22.3,18.8,74,82,Trace,2.4,70,32.9
2015,11,4,1018.1,26.6,24.7,23.1,20.4,77,83,Trace,3,80,29.8
2015,11,5,1016.1,28.2,25.8,24.5,22,80,82,Trace,6.5,70,28.3
2015,11,6,1015.6,26.3,25.5,24.7,22.4,83,81,Trace,0.5,80,30.2
2015,11,7,1016.3,28.4,26.2,25.2,23.4,85,87,0.3,3.4,80,24.8
2015,11,8,1016.4,28.7,26.5,25.5,23.6,84,70,Trace,5.9,70,18
2015,11,9,1015.8,30.3,26.7,24.8,23.3,82,58,Trace,7.7,50,12.8
2015,11,10,1016.9,25.9,24.9,24,21.4,81,88,0.3,1.1,80,46.3
2015,11,11,1017.7,25.4,23.8,22.6,20.6,82,85,1.1,2.6,80,43.8
2015,11,12,1017.3,24.2,23.9,23.6,21.1,84,88,0.3,0,80,41.4
2015,11,13,1015.2,25.3,23.3,21,22.1,92,86,10.4,0.3,80,29.7
2015,11,14,1014.5,26.9,24.3,22.3,21.2,83,74,Trace,5.5,30,13.8
2015,11,15,1015.2,24.8,24.2,23.5,22.3,89,84,6.5,0.1,80,35.8
2015,11,16,1013.7,25.9,24.8,23.6,23.5,93,74,3.9,2.3,80,25.5
2015,11,17,1013.9,27.2,25.5,24.4,23.8,90,51,0,7,80,17.2
2015,11,18,1016,29.1,26.1,24.1,23.2,84,20,0,8.2,80,7.9
2015,11,19,1017,28.5,25.9,24.5,22.9,84,58,Trace,5.9,70,22.1
2015,11,20,1017.2,25.9,24.8,24.4,21.6,82,73,Trace,1.1,80,30.6
2015,11,21,1017,26,24.8,23.9,21.1,80,83,0,0.4,70,40.4
2015,11,22,1017.1,27.6,25.4,24,21.3,78,65,Trace,8.3,80,29.2
2015,11,23,1016.7,28.4,25.4,23.7,21.2,78,47,0,7.7,90,19.6
2015,11,24,1016.7,26.6,24.5,23.3,19.8,76,35,Trace,9.8,70,31.2
2015,11,25,1017.7,25.3,22.6,18.2,16.8,70,44,0,6.9,20,28.6
2015,11,26,1020.6,21.2,18.2,15.8,7.8,52,46,0,3.5,20,34.3
2015,11,27,1022.4,20.4,18.4,15.3,9.7,57,44,0,8.6,60,39.3
2015,11,28,1022.5,22.9,20.8,19.2,15,70,49,0,8.6,70,34
2015,11,29,1021.2,24.1,22.1,20.3,17.4,75,40,0,8.8,60,16
2015,11,30,1018.9,25.2,22.4,20.4,17.7,75,56,Trace,6,100,15.7
2015,12,1,1017.6,25.1,22.9,22,19,79,85,0,2,70,25
2015,12,2,1017.1,25,23.3,22.2,19.6,80,69,Trace,6.3,70,15.9
2015,12,3,1019.4,22.3,20.8,19.6,16.5,77,93,Trace,0,20,27.9
2015,12,4,1021.1,21,19.5,18.4,14.9,75,88,Trace,0.6,50,37.9
2015,12,5,1018.4,20.3,18.4,15.7,15.8,85,91,15.7,0.1,70,41.3
2015,12,6,1021.3,18.1,16.6,15.4,12.2,76,91,1,0.1,10,28.4
2015,12,7,1023.1,19.3,17.3,15.4,12.1,72,86,0,0.9,10,21.8
2015,12,8,1022.2,19,18,17,14.1,78,90,0.7,0,30,28.5
2015,12,9,1016.8,18.9,17.7,16.9,16.8,95,95,44.6,0,60,35.1
2015,12,10,1015.5,20.9,19.3,17.6,16.8,86,80,Trace,5.1,20,10.2
2015,12,11,1016.4,23,19.9,17.9,15.5,76,72,0,6.3,60,20.7
